title,viewCount,subscriberCount,videoCount,createdAt,YoutubeChannel,LastestVideoUrl,ScrapingDate,ScrapingTimestamp,AverageViewsPerVideo,YearsSinceCreation,CustomClusterNbOfViews,CoverImageUrl,LastestVideoUrlEmbeded,HasNewVideoSinceLastScraping,PreviousScrapingDate,LastScrapingDate,isLastScraping,viewsCount_360_Days_Ago,Date_reference_360_Days_Ago,viewsGapTo_360_Days_Ago,viewsGrowthPercentage_360_Days_Ago,viewsCount_180_Days_Ago,Date_reference_180_Days_Ago,viewsGapTo_180_Days_Ago,viewsGrowthPercentage_180_Days_Ago,viewsCount_90_Days_Ago,Date_reference_90_Days_Ago,viewsGapTo_90_Days_Ago,viewsGrowthPercentage_90_Days_Ago,viewsCount_30_Days_Ago,Date_reference_30_Days_Ago,viewsGapTo_30_Days_Ago,viewsGrowthPercentage_30_Days_Ago,viewsCount_15_Days_Ago,Date_reference_15_Days_Ago,viewsGapTo_15_Days_Ago,viewsGrowthPercentage_15_Days_Ago,viewsCount_7_Days_Ago,Date_reference_7_Days_Ago,viewsGapTo_7_Days_Ago,viewsGrowthPercentage_7_Days_Ago
MARWEN NORDO,706171647,2530000,27,2018-04-07,https://www.youtube.com/channel/UCIXt6QfV1V6fPmw7VGddWpg,https://www.youtube.com/watch?v=Tj5d1b7AOio,2024-05-01,2024-05-01 12:30:38,26154505,6.07,2-Rising Star (reached 500 M views),https://yt3.ggpht.com/c5zzfJNyzNDwxek2oTv1M5fHqzHznRDDfeML0sdvuGGHVlY6lqkAIDfWXzws_xs6GPXJUAErkzg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/Tj5d1b7AOio,False,2024-04-21,2024-05-01,True,509011630.0,2023-05-01,197160017.0,38.73,,NaT,,,,NaT,,,,NaT,,,,NaT,,,698993179.0,2024-04-21,7178468.0,1.03
Medusa TN,217763,2810,16,2011-07-30,,,2023-05-01,2023-05-01 21:17:39,13610,11.75,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,245859,2970,16,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,,2024-02-11,2024-02-11 21:17:39,15366,12.54,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,248370,3000,18,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,https://www.youtube.com/watch?v=ra7oUa53LjI,2024-02-26,2024-02-26 21:54:18,13798,12.58,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,248370,3000,18,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,https://www.youtube.com/watch?v=ra7oUa53LjI,2024-02-27,2024-02-27 19:46:08,13798,12.58,6-Amateur (less than 1 M views),https://yt3.ggpht.com/5UB_D0pPoSPSW-KKKYr4-P-_M7BK2JjIdQpYGNlVaPjoGJ8i4xVDAOg7pGHYzwoSzSoNJN0iHA=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,248370,3000,18,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,https://www.youtube.com/watch?v=ra7oUa53LjI,2024-03-06,2024-03-06 21:43:48,13798,12.61,6-Amateur (less than 1 M views),https://yt3.ggpht.com/5UB_D0pPoSPSW-KKKYr4-P-_M7BK2JjIdQpYGNlVaPjoGJ8i4xVDAOg7pGHYzwoSzSoNJN0iHA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/ra7oUa53LjI,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,243736,3000,12,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,https://www.youtube.com/watch?v=ra7oUa53LjI,2024-04-21,2024-04-21 13:26:06,20311,12.73,6-Amateur (less than 1 M views),https://yt3.ggpht.com/5UB_D0pPoSPSW-KKKYr4-P-_M7BK2JjIdQpYGNlVaPjoGJ8i4xVDAOg7pGHYzwoSzSoNJN0iHA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/ra7oUa53LjI,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Medusa TN,243736,3000,12,2011-07-30,https://www.youtube.com/channel/UC94DkUEOtC2i7FlbsxYA51g,https://www.youtube.com/watch?v=ra7oUa53LjI,2024-05-01,2024-05-01 12:30:38,20311,12.76,6-Amateur (less than 1 M views),https://yt3.ggpht.com/5UB_D0pPoSPSW-KKKYr4-P-_M7BK2JjIdQpYGNlVaPjoGJ8i4xVDAOg7pGHYzwoSzSoNJN0iHA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/ra7oUa53LjI,False,2024-04-21,2024-05-01,True,217763.0,2023-05-01,25973.0,11.93,,NaT,,,,NaT,,,,NaT,,,,NaT,,,243736.0,2024-04-21,0.0,0.0
Mizo-H,11616258,86200,53,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,,2024-02-11,2024-02-11 21:17:39,219174,8.96,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mizo-H ,11733853,86500,53,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,https://www.youtube.com/watch?v=9arePrLbHj8,2024-02-26,2024-02-26 21:54:18,221393,9.0,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mizo-H ,11733853,86500,53,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,https://www.youtube.com/watch?v=9arePrLbHj8,2024-02-27,2024-02-27 19:46:08,221393,9.0,5-Popular (reached 1 M views),https://yt3.ggpht.com/dlFXUVUjqkq8t9BDWmLetSqy7QfKatQ-BbGOnTi_BtDXMCBtxzYeScoQcICubJCpEmI3Wj0=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mizo-H ,11733853,86600,53,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,https://www.youtube.com/watch?v=9arePrLbHj8,2024-03-06,2024-03-06 21:43:48,221393,9.02,5-Popular (reached 1 M views),https://yt3.ggpht.com/dlFXUVUjqkq8t9BDWmLetSqy7QfKatQ-BbGOnTi_BtDXMCBtxzYeScoQcICubJCpEmI3Wj0=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/9arePrLbHj8,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mizo-H ,11851700,87300,54,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,https://www.youtube.com/watch?v=VXXYUDMIiDU,2024-04-21,2024-04-21 13:26:06,219475,9.15,5-Popular (reached 1 M views),https://yt3.ggpht.com/dlFXUVUjqkq8t9BDWmLetSqy7QfKatQ-BbGOnTi_BtDXMCBtxzYeScoQcICubJCpEmI3Wj0=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/VXXYUDMIiDU,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mizo-H ,11851700,87400,54,2015-02-28,https://www.youtube.com/channel/UC1jkBRpKnhXz3qkoAufXbvw,https://www.youtube.com/watch?v=VXXYUDMIiDU,2024-05-01,2024-05-01 12:30:38,219475,9.17,5-Popular (reached 1 M views),https://yt3.ggpht.com/dlFXUVUjqkq8t9BDWmLetSqy7QfKatQ-BbGOnTi_BtDXMCBtxzYeScoQcICubJCpEmI3Wj0=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/VXXYUDMIiDU,False,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,11851700.0,2024-04-21,0.0,0.0
Mizo-H Casino,10980473,83000,50,2015-02-28,,,2023-05-01,2023-05-01 21:17:39,219609,8.17,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mouka,44205530,311000,24,2018-09-01,https://www.youtube.com/channel/UCgvLPnUn2PfKsdbqGVZAMPw,https://www.youtube.com/watch?v=xGUmcmqJf7c,2024-02-27,2024-02-27 19:46:08,1841897,5.49,5-Popular (reached 1 M views),https://yt3.ggpht.com/fGH5IagywWacK8T679m5iEKYTkAgpNQ0a_RKBisFcbgQNxNJxPQG9rKueO-lx6GgRolEWp7rnJA=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mouka,44651508,313000,24,2018-09-01,https://www.youtube.com/channel/UCgvLPnUn2PfKsdbqGVZAMPw,https://www.youtube.com/watch?v=xGUmcmqJf7c,2024-03-06,2024-03-06 21:43:48,1860479,5.51,5-Popular (reached 1 M views),https://yt3.ggpht.com/fGH5IagywWacK8T679m5iEKYTkAgpNQ0a_RKBisFcbgQNxNJxPQG9rKueO-lx6GgRolEWp7rnJA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/xGUmcmqJf7c,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mouka,47073635,321000,25,2018-09-01,https://www.youtube.com/channel/UCgvLPnUn2PfKsdbqGVZAMPw,https://www.youtube.com/watch?v=Sce5pgjamXs,2024-04-21,2024-04-21 13:26:06,1882945,5.64,5-Popular (reached 1 M views),https://yt3.ggpht.com/fGH5IagywWacK8T679m5iEKYTkAgpNQ0a_RKBisFcbgQNxNJxPQG9rKueO-lx6GgRolEWp7rnJA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/Sce5pgjamXs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Mouka,47608854,323000,27,2018-09-01,https://www.youtube.com/channel/UCgvLPnUn2PfKsdbqGVZAMPw,https://www.youtube.com/watch?v=0ckDXnP3c24,2024-05-01,2024-05-01 12:30:38,1763290,5.67,5-Popular (reached 1 M views),https://yt3.ggpht.com/fGH5IagywWacK8T679m5iEKYTkAgpNQ0a_RKBisFcbgQNxNJxPQG9rKueO-lx6GgRolEWp7rnJA=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/0ckDXnP3c24,True,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,47073635.0,2024-04-21,535219.0,1.14
NAQQA,20627068,128000,20,2016-02-22,,,2023-05-01,2023-05-01 21:17:39,1031353,7.19,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA,23708866,136000,30,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,,2024-02-11,2024-02-11 21:17:39,790295,7.97,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA ,23839191,136000,30,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,https://www.youtube.com/watch?v=PmoQ8Ha4WV4,2024-02-26,2024-02-26 21:54:18,794639,8.01,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA ,23844862,136000,30,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,https://www.youtube.com/watch?v=PmoQ8Ha4WV4,2024-02-27,2024-02-27 19:46:08,794828,8.02,5-Popular (reached 1 M views),https://yt3.ggpht.com/GnU8YoiBF8aX0EEHOMXHq74DN5leD6fT5p8SerXVcPYAW_a_jbhmlw437xXdQRFOtF48W6RDeg=s800-c-k-c0x00ffffff-no-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA ,23912191,136000,30,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,https://www.youtube.com/watch?v=PmoQ8Ha4WV4,2024-03-06,2024-03-06 21:43:48,797073,8.04,5-Popular (reached 1 M views),https://yt3.ggpht.com/GnU8YoiBF8aX0EEHOMXHq74DN5leD6fT5p8SerXVcPYAW_a_jbhmlw437xXdQRFOtF48W6RDeg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/PmoQ8Ha4WV4,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA ,24234774,137000,30,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,https://www.youtube.com/watch?v=PmoQ8Ha4WV4,2024-04-21,2024-04-21 13:26:06,807825,8.16,5-Popular (reached 1 M views),https://yt3.ggpht.com/GnU8YoiBF8aX0EEHOMXHq74DN5leD6fT5p8SerXVcPYAW_a_jbhmlw437xXdQRFOtF48W6RDeg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/PmoQ8Ha4WV4,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NAQQA ,24370987,138000,31,2016-02-22,https://www.youtube.com/channel/UCyGtqW7TfOToaMY0A8GnXyA,https://www.youtube.com/watch?v=3Rwgw391-5s,2024-05-01,2024-05-01 12:30:38,786160,8.19,5-Popular (reached 1 M views),https://yt3.ggpht.com/GnU8YoiBF8aX0EEHOMXHq74DN5leD6fT5p8SerXVcPYAW_a_jbhmlw437xXdQRFOtF48W6RDeg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/3Rwgw391-5s,True,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,24234774.0,2024-04-21,136213.0,0.56
NASTYSH!!T,44352,5870,5,2024-02-13,https://www.youtube.com/channel/UCVaWi8F2WIuV9Qk8ckvvlKg,https://www.youtube.com/watch?v=AjJLO_O7q7M,2024-02-26,2024-02-26 21:54:18,8870,0.04,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NASTYSH!!T,51206,6350,5,2024-02-13,https://www.youtube.com/channel/UCVaWi8F2WIuV9Qk8ckvvlKg,https://www.youtube.com/watch?v=AjJLO_O7q7M,2024-02-27,2024-02-27 19:46:08,10241,0.04,6-Amateur (less than 1 M views),https://yt3.ggpht.com/IFGYy38YqzvXWlGxxLHkvgxGaHXSqEMT9v_qc9O4h0JZvN-NOiu-LM7U3Pet9DgDB1bQoISLg0k=s800-c-k-c0x00ffffff-no-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NASTYSH!!T,95429,8150,5,2024-02-13,https://www.youtube.com/channel/UCVaWi8F2WIuV9Qk8ckvvlKg,https://www.youtube.com/watch?v=AjJLO_O7q7M,2024-03-06,2024-03-06 21:43:48,19085,0.06,6-Amateur (less than 1 M views),https://yt3.ggpht.com/IFGYy38YqzvXWlGxxLHkvgxGaHXSqEMT9v_qc9O4h0JZvN-NOiu-LM7U3Pet9DgDB1bQoISLg0k=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/AjJLO_O7q7M,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NASTYSH!!T,147903,9240,6,2024-02-13,https://www.youtube.com/channel/UCVaWi8F2WIuV9Qk8ckvvlKg,https://www.youtube.com/watch?v=cMHUfNLJhNM,2024-04-21,2024-04-21 13:26:06,24650,0.19,6-Amateur (less than 1 M views),https://yt3.ggpht.com/IFGYy38YqzvXWlGxxLHkvgxGaHXSqEMT9v_qc9O4h0JZvN-NOiu-LM7U3Pet9DgDB1bQoISLg0k=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/cMHUfNLJhNM,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NASTYSH!!T,177820,10300,8,2024-02-13,https://www.youtube.com/channel/UCVaWi8F2WIuV9Qk8ckvvlKg,https://www.youtube.com/watch?v=H3gUQRtYrcg,2024-05-01,2024-05-01 12:30:38,22227,0.21,6-Amateur (less than 1 M views),https://yt3.ggpht.com/IFGYy38YqzvXWlGxxLHkvgxGaHXSqEMT9v_qc9O4h0JZvN-NOiu-LM7U3Pet9DgDB1bQoISLg0k=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/H3gUQRtYrcg,True,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,147903.0,2024-04-21,29917.0,20.23
NVST,18296893,123000,37,2020-01-07,,,2023-05-01,2023-05-01 21:17:39,494510,3.31,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,27485243,139000,42,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,,2024-02-11,2024-02-11 21:17:39,654410,4.1,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,27767728,140000,43,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,https://www.youtube.com/watch?v=OU_AzlNcTwQ,2024-02-26,2024-02-26 21:54:18,645761,4.14,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,27767728,140000,43,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,https://www.youtube.com/watch?v=OU_AzlNcTwQ,2024-02-27,2024-02-27 19:46:08,645761,4.14,5-Popular (reached 1 M views),https://yt3.ggpht.com/0KhKgJbL7m2ocfcdceC_pda3Tdn2gyqjpjIIX6SSRD6kxT9EzFCb1eYgymQNqeOLEBauC19YD0U=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,27767728,140000,43,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,https://www.youtube.com/watch?v=OU_AzlNcTwQ,2024-03-06,2024-03-06 21:43:48,645761,4.16,5-Popular (reached 1 M views),https://yt3.ggpht.com/0KhKgJbL7m2ocfcdceC_pda3Tdn2gyqjpjIIX6SSRD6kxT9EzFCb1eYgymQNqeOLEBauC19YD0U=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/OU_AzlNcTwQ,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,28624170,141000,44,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,https://www.youtube.com/watch?v=te7INvVQQ0Y,2024-04-21,2024-04-21 13:26:06,650549,4.29,5-Popular (reached 1 M views),https://yt3.ggpht.com/0KhKgJbL7m2ocfcdceC_pda3Tdn2gyqjpjIIX6SSRD6kxT9EzFCb1eYgymQNqeOLEBauC19YD0U=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/te7INvVQQ0Y,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
NVST,28913108,141000,44,2020-01-07,https://www.youtube.com/channel/UC9MG8eV0D2qlScC3h3Ly0qQ,https://www.youtube.com/watch?v=sOOPyDP7-CY,2024-05-01,2024-05-01 12:30:38,657116,4.32,5-Popular (reached 1 M views),https://yt3.ggpht.com/0KhKgJbL7m2ocfcdceC_pda3Tdn2gyqjpjIIX6SSRD6kxT9EzFCb1eYgymQNqeOLEBauC19YD0U=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/sOOPyDP7-CY,True,2024-04-21,2024-05-01,True,18296893.0,2023-05-01,10616215.0,58.02,,NaT,,,,NaT,,,,NaT,,,,NaT,,,28624170.0,2024-04-21,288938.0,1.01
Namiro,138246,4980,21,2011-06-30,,,2023-05-01,2023-05-01 21:17:39,6583,11.84,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,144865,5420,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,,2024-02-11,2024-02-11 21:17:39,6898,12.62,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,145041,5420,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,https://www.youtube.com/watch?v=m9cz5i55vpk,2024-02-26,2024-02-26 21:54:18,6906,12.66,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,145048,5420,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,https://www.youtube.com/watch?v=m9cz5i55vpk,2024-02-27,2024-02-27 19:46:08,6907,12.67,6-Amateur (less than 1 M views),https://yt3.ggpht.com/kMzH9i3JQirdKO0Xoj55IRmhLt-0u2XHOlMhTfU9KtcPYWDpblvqgTdluzt9fhiuUT0LqEaPVEI=s800-c-k-c0x00ffffff-no-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,145341,5420,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,https://www.youtube.com/watch?v=m9cz5i55vpk,2024-03-06,2024-03-06 21:43:48,6921,12.69,6-Amateur (less than 1 M views),https://yt3.ggpht.com/kMzH9i3JQirdKO0Xoj55IRmhLt-0u2XHOlMhTfU9KtcPYWDpblvqgTdluzt9fhiuUT0LqEaPVEI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/m9cz5i55vpk,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,146266,5430,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,https://www.youtube.com/watch?v=m9cz5i55vpk,2024-04-21,2024-04-21 13:26:06,6965,12.81,6-Amateur (less than 1 M views),https://yt3.ggpht.com/kMzH9i3JQirdKO0Xoj55IRmhLt-0u2XHOlMhTfU9KtcPYWDpblvqgTdluzt9fhiuUT0LqEaPVEI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/m9cz5i55vpk,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Namiro,146364,5430,21,2011-06-30,https://www.youtube.com/channel/UC2oLssIo1RFkJ9LUXa5DWrg,https://www.youtube.com/watch?v=m9cz5i55vpk,2024-05-01,2024-05-01 12:30:38,6969,12.84,6-Amateur (less than 1 M views),https://yt3.ggpht.com/kMzH9i3JQirdKO0Xoj55IRmhLt-0u2XHOlMhTfU9KtcPYWDpblvqgTdluzt9fhiuUT0LqEaPVEI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/m9cz5i55vpk,False,2024-04-21,2024-05-01,True,138246.0,2023-05-01,8118.0,5.87,,NaT,,,,NaT,,,,NaT,,,,NaT,,,146266.0,2024-04-21,98.0,0.07
Numbxiller,40503136,251000,65,2018-02-09,https://www.youtube.com/channel/UCZU5ofyBsEmVuKYrijLFxrg,https://www.youtube.com/watch?v=koHRIAxwHdg,2024-02-26,2024-02-26 21:54:18,623125,6.05,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Numbxiller,40503136,251000,66,2018-02-09,https://www.youtube.com/channel/UCZU5ofyBsEmVuKYrijLFxrg,https://www.youtube.com/watch?v=CJtB28hP1pY,2024-02-27,2024-02-27 19:46:08,613683,6.05,5-Popular (reached 1 M views),https://yt3.ggpht.com/W-pW5HzaQ5reiHTNUBnNKMm7h-OxwjwkD1ikcrjjic0UMvZ3y6sBa-MUIjrDELTBtXUzMPmb=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Numbxiller,40973247,252000,68,2018-02-09,https://www.youtube.com/channel/UCZU5ofyBsEmVuKYrijLFxrg,https://www.youtube.com/watch?v=tyg3AL4W3O8,2024-03-06,2024-03-06 21:43:48,602547,6.07,5-Popular (reached 1 M views),https://yt3.ggpht.com/W-pW5HzaQ5reiHTNUBnNKMm7h-OxwjwkD1ikcrjjic0UMvZ3y6sBa-MUIjrDELTBtXUzMPmb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/tyg3AL4W3O8,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Numbxiller,41811847,254000,73,2018-02-09,https://www.youtube.com/channel/UCZU5ofyBsEmVuKYrijLFxrg,https://www.youtube.com/watch?v=6kAq-WhObKU,2024-04-21,2024-04-21 13:26:06,572765,6.2,5-Popular (reached 1 M views),https://yt3.ggpht.com/W-pW5HzaQ5reiHTNUBnNKMm7h-OxwjwkD1ikcrjjic0UMvZ3y6sBa-MUIjrDELTBtXUzMPmb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/6kAq-WhObKU,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Numbxiller,41811847,254000,75,2018-02-09,https://www.youtube.com/channel/UCZU5ofyBsEmVuKYrijLFxrg,https://www.youtube.com/watch?v=DQRwcTIbYwg,2024-05-01,2024-05-01 12:30:38,557491,6.22,5-Popular (reached 1 M views),https://yt3.ggpht.com/W-pW5HzaQ5reiHTNUBnNKMm7h-OxwjwkD1ikcrjjic0UMvZ3y6sBa-MUIjrDELTBtXUzMPmb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/DQRwcTIbYwg,True,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,41811847.0,2024-04-21,0.0,0.0
Omar Laya,53018140,247000,88,2015-04-23,,,2023-05-01,2023-05-01 21:17:39,602478,8.02,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Omar Laya,70496556,305000,101,2015-04-23,https://www.youtube.com/channel/UC6kkMADNvpJtJECSDB4TCeg,,2024-02-11,2024-02-11 21:17:39,697985,8.81,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
